Buildfile: /home/ec2-user/mongo-write-availability/build.xml

run:
     [java] Duration:	1668 ms		Content: Europe eve 792437 56
     [java] Duration:	2 ms		Content: Europe eve 407852 54
     [java] Duration:	2 ms		Content: Europe alice 25117 53
     [java] Duration:	2 ms		Content: Europe alice 797142 30
     [java] Duration:	2 ms		Content: Europe eve 13126 56
     [java] Duration:	2 ms		Content: Europe alice 433102 36
     [java] Duration:	2 ms		Content: Europe eve 301908 42
     [java] Duration:	2 ms		Content: Europe gary 862872 58
     [java] Duration:	2 ms		Content: Europe eve 96518 34
     [java] Duration:	2 ms		Content: Europe eve 390953 41
     [java] Duration:	2 ms		Content: Europe carol 678918 37
     [java] Duration:	2 ms		Content: Europe eve 303265 45
     [java] Duration:	2 ms		Content: Europe eve 693951 32
     [java] Duration:	2 ms		Content: Europe alice 65031 36
     [java] Duration:	3 ms		Content: Europe gary 878091 36
     [java] Duration:	2 ms		Content: Europe eve 300375 31
     [java] Duration:	2 ms		Content: Europe gary 355577 38
     [java] Duration:	2 ms		Content: Europe gary 1043326 43
     [java] Duration:	2 ms		Content: Europe alice 843000 31
     [java] Duration:	2 ms		Content: Europe gary 573062 49
     [java] Duration:	2 ms		Content: Europe gary 322780 39
     [java] Duration:	2 ms		Content: Europe gary 249681 44
     [java] Duration:	2 ms		Content: Europe eve 996108 43
     [java] Duration:	2 ms		Content: Europe eve 639548 48
     [java] Duration:	2 ms		Content: Europe gary 921808 42
     [java] Duration:	2 ms		Content: Europe carol 911714 54
     [java] Duration:	2 ms		Content: Europe alice 42793 36
     [java] Duration:	2 ms		Content: Europe alice 92371 59
     [java] Duration:	2 ms		Content: Europe alice 938497 40
     [java] Duration:	2 ms		Content: Europe alice 924870 33
     [java] Duration:	2 ms		Content: Europe carol 273340 55
     [java] Duration:	2 ms		Content: Europe alice 454442 39
     [java] Duration:	2 ms		Content: Europe eve 555335 43
     [java] Duration:	3 ms		Content: Europe alice 334275 57
     [java] Duration:	2 ms		Content: Europe gary 669472 32
     [java] Duration:	2 ms		Content: Europe gary 142312 50
     [java] Duration:	2 ms		Content: Europe gary 273885 35
     [java] Duration:	2 ms		Content: Europe carol 129446 55
     [java] Duration:	2 ms		Content: Europe gary 295510 47
     [java] Duration:	2 ms		Content: Europe alice 596429 56
     [java] Duration:	2 ms		Content: Europe gary 992789 48
     [java] Duration:	2 ms		Content: Europe eve 953203 57
     [java] Duration:	2 ms		Content: Europe alice 937705 46
     [java] Duration:	2 ms		Content: Europe carol 744299 36
     [java] Duration:	2 ms		Content: Europe gary 782766 42
     [java] Duration:	2 ms		Content: Europe eve 598430 34
     [java] Duration:	2 ms		Content: Europe gary 877776 40
     [java] Duration:	2 ms		Content: Europe carol 849249 36
     [java] Duration:	2 ms		Content: Europe alice 609920 48
     [java] Duration:	4 ms		Content: Europe alice 307876 34
     [java] Duration:	2 ms		Content: Europe alice 346262 37
     [java] Duration:	2 ms		Content: Europe carol 528368 57
     [java] Duration:	2 ms		Content: Europe carol 322411 53
     [java] Duration:	2 ms		Content: Europe eve 111866 53
     [java] Duration:	2 ms		Content: Europe eve 173424 46
     [java] Duration:	2 ms		Content: Europe alice 332563 51
     [java] Duration:	2 ms		Content: Europe carol 540112 46
     [java] Duration:	2 ms		Content: Europe carol 208362 48
     [java] Duration:	2 ms		Content: Europe carol 836084 59
     [java] Duration:	2 ms		Content: Europe eve 632175 35
     [java] Duration:	2 ms		Content: Europe gary 12466 35
     [java] Duration:	2 ms		Content: Europe alice 956191 57
     [java] Duration:	2 ms		Content: Europe gary 787725 30
     [java] Duration:	2 ms		Content: Europe gary 492129 37
     [java] Duration:	2 ms		Content: Europe alice 478323 43
     [java] Duration:	2 ms		Content: Europe carol 781123 53
     [java] Duration:	2 ms		Content: Europe carol 706371 59
     [java] Duration:	2 ms		Content: Europe alice 655852 31
     [java] Duration:	2 ms		Content: Europe eve 235613 52
     [java] Duration:	2 ms		Content: Europe carol 97202 43
     [java] Duration:	2 ms		Content: Europe gary 941768 38
     [java] Duration:	2 ms		Content: Europe alice 496359 53
     [java] Duration:	2 ms		Content: Europe gary 505526 30
     [java] Duration:	2 ms		Content: Europe carol 527219 46
     [java] Duration:	2 ms		Content: Europe eve 308965 45
     [java] Duration:	2 ms		Content: Europe eve 462772 55
     [java] Duration:	2 ms		Content: Europe gary 208279 54
     [java] Duration:	2 ms		Content: Europe gary 307904 47
     [java] Duration:	2 ms		Content: Europe carol 248089 47
     [java] Duration:	2 ms		Content: Europe eve 17631 36
     [java] Duration:	2 ms		Content: Europe alice 902649 46
     [java] Duration:	2 ms		Content: Europe eve 763413 47
     [java] Duration:	2 ms		Content: Europe carol 437203 46
     [java] Duration:	2 ms		Content: Europe alice 293506 45
     [java] Duration:	2 ms		Content: Europe gary 162654 33
     [java] Duration:	2 ms		Content: Europe alice 18519 50
     [java] Duration:	2 ms		Content: Europe carol 791592 42
     [java] Duration:	2 ms		Content: Europe carol 874954 40
     [java] Duration:	2 ms		Content: Europe alice 554283 36
     [java] Duration:	2 ms		Content: Europe gary 120017 43
     [java] Duration:	2 ms		Content: Europe gary 938176 54
     [java] Duration:	2 ms		Content: Europe eve 844546 41
     [java] Duration:	2 ms		Content: Europe gary 295744 48
     [java] Duration:	3 ms		Content: Europe gary 69606 57
     [java] Duration:	2 ms		Content: Europe carol 581946 55
     [java] Duration:	2 ms		Content: Europe alice 252568 32
     [java] Duration:	2 ms		Content: Europe alice 519563 39
     [java] Duration:	2 ms		Content: Europe gary 143357 49
     [java] Duration:	3 ms		Content: Europe eve 889291 32
     [java] Duration:	2 ms		Content: Europe gary 614392 50
     [java] Duration:	2 ms		Content: Europe carol 403018 54
     [java] Duration:	2 ms		Content: Europe eve 571330 31
     [java] Duration:	2 ms		Content: Europe alice 385819 57
     [java] Duration:	2 ms		Content: Europe alice 478388 44
     [java] Duration:	2 ms		Content: Europe eve 650350 55
     [java] Duration:	2 ms		Content: Europe alice 666398 55
     [java] Duration:	2 ms		Content: Europe alice 439968 38
     [java] Duration:	2 ms		Content: Europe carol 346237 33
     [java] Duration:	2 ms		Content: Europe alice 211691 56
     [java] Duration:	2 ms		Content: Europe alice 263478 31
     [java] Duration:	2 ms		Content: Europe alice 961383 33
     [java] Duration:	2 ms		Content: Europe eve 963399 51
     [java] Duration:	2 ms		Content: Europe carol 874251 35
     [java] Duration:	2 ms		Content: Europe alice 754597 37
     [java] Duration:	2 ms		Content: Europe alice 787168 32
     [java] Duration:	2 ms		Content: Europe gary 321202 32
     [java] Duration:	2 ms		Content: Europe alice 687822 43
     [java] Duration:	2 ms		Content: Europe eve 1039747 37
     [java] Duration:	2 ms		Content: Europe carol 507026 55
     [java] Duration:	2 ms		Content: Europe alice 777769 54
     [java] Duration:	2 ms		Content: Europe eve 1045770 54
     [java] Duration:	2 ms		Content: Europe carol 342078 54
     [java] Duration:	2 ms		Content: Europe carol 69304 35
     [java] Duration:	2 ms		Content: Europe carol 513598 43
     [java] Duration:	2 ms		Content: Europe eve 526189 42
     [java] Duration:	2 ms		Content: Europe eve 443419 55
     [java] Duration:	2 ms		Content: Europe gary 552071 37
     [java] Duration:	2 ms		Content: Europe eve 27598 40
     [java] Duration:	2 ms		Content: Europe gary 163543 46
     [java] Duration:	2 ms		Content: Europe eve 934686 31
     [java] Duration:	2 ms		Content: Europe eve 761228 43
     [java] Duration:	2 ms		Content: Europe gary 226812 46
     [java] Duration:	2 ms		Content: Europe carol 51274 42
     [java] Duration:	2 ms		Content: Europe carol 457362 49
     [java] Duration:	2 ms		Content: Europe carol 948173 30
     [java] Duration:	2 ms		Content: Europe gary 935821 33
     [java] Duration:	2 ms		Content: Europe eve 1040514 40
     [java] Duration:	2 ms		Content: Europe alice 562595 31
     [java] Duration:	2 ms		Content: Europe alice 838787 59
     [java] Duration:	2 ms		Content: Europe eve 456768 40
     [java] Duration:	2 ms		Content: Europe carol 801204 58
     [java] Duration:	2 ms		Content: Europe eve 881296 30
     [java] Duration:	2 ms		Content: Europe gary 194813 51
     [java] Duration:	2 ms		Content: Europe alice 872884 53
     [java] Duration:	2 ms		Content: Europe carol 837142 47
     [java] Duration:	2 ms		Content: Europe gary 1021878 51
     [java] Duration:	2 ms		Content: Europe gary 132841 52
     [java] Duration:	2 ms		Content: Europe alice 82182 59
     [java] Duration:	2 ms		Content: Europe eve 728809 54
     [java] Duration:	2 ms		Content: Europe eve 214579 32
     [java] Duration:	2 ms		Content: Europe alice 707714 57
     [java] Duration:	2 ms		Content: Europe alice 344756 59
     [java] Duration:	2 ms		Content: Europe gary 277061 31
     [java] Duration:	2 ms		Content: Europe carol 1028415 52
     [java] Duration:	2 ms		Content: Europe gary 999997 33
     [java] Duration:	2 ms		Content: Europe gary 583035 47
     [java] Duration:	2 ms		Content: Europe carol 777860 54
     [java] Duration:	2 ms		Content: Europe carol 159537 39
     [java] Duration:	2 ms		Content: Europe eve 146539 34
     [java] Duration:	2 ms		Content: Europe gary 638673 33
     [java] Duration:	2 ms		Content: Europe alice 873544 52
     [java] Duration:	2 ms		Content: Europe alice 796694 50
     [java] Duration:	2 ms		Content: Europe eve 104389 51
     [java] Duration:	2 ms		Content: Europe eve 17451 52
     [java] Duration:	2 ms		Content: Europe eve 906248 35
     [java] Duration:	2 ms		Content: Europe carol 194857 37
     [java] Duration:	2 ms		Content: Europe carol 861251 45
     [java] Duration:	2 ms		Content: Europe carol 979894 38
     [java] Duration:	2 ms		Content: Europe gary 304599 57
     [java] Duration:	2 ms		Content: Europe carol 909512 34
     [java] Duration:	2 ms		Content: Europe eve 157083 56
     [java] Duration:	2 ms		Content: Europe carol 708940 47
     [java] Duration:	2 ms		Content: Europe gary 357752 31
     [java] Duration:	2 ms		Content: Europe carol 257919 43
     [java] Duration:	2 ms		Content: Europe carol 102589 33
     [java] Duration:	2 ms		Content: Europe alice 982340 50
     [java] Duration:	2 ms		Content: Europe gary 675346 53
     [java] Duration:	3 ms		Content: Europe carol 545948 51
     [java] Duration:	2 ms		Content: Europe carol 505082 42
     [java] Duration:	2 ms		Content: Europe gary 349810 49
     [java] Duration:	2 ms		Content: Europe eve 203726 48
     [java] Duration:	2 ms		Content: Europe eve 707354 46
     [java] Duration:	2 ms		Content: Europe gary 209702 35
     [java] Duration:	2 ms		Content: Europe eve 242437 39
     [java] Duration:	2 ms		Content: Europe carol 215620 33
     [java] Duration:	2 ms		Content: Europe gary 152363 46
     [java] Duration:	2 ms		Content: Europe carol 964547 39
     [java] Duration:	2 ms		Content: Europe carol 67862 44
     [java] Duration:	2 ms		Content: Europe gary 897341 41
     [java] Duration:	1 ms		Content: Europe eve 75889 44
     [java] Duration:	2 ms		Content: Europe carol 644205 34
     [java] Duration:	2 ms		Content: Europe carol 877475 55
     [java] Duration:	2 ms		Content: Europe carol 119123 47
     [java] Duration:	2 ms		Content: Europe carol 911861 37
     [java] Duration:	2 ms		Content: Europe alice 574213 47
     [java] Duration:	2 ms		Content: Europe carol 65362 52
     [java] Duration:	2 ms		Content: Europe eve 97297 30
     [java] Duration:	2 ms		Content: Europe gary 725566 34
     [java] Duration:	2 ms		Content: Europe gary 280491 50
     [java] Duration:	2 ms		Content: Europe gary 878524 45
     [java] Duration:	2 ms		Content: Europe eve 342735 35
     [java] Duration:	2 ms		Content: Europe carol 397388 53
     [java] Duration:	2 ms		Content: Europe carol 671870 43
     [java] Duration:	2 ms		Content: Europe alice 699942 58
     [java] Duration:	2 ms		Content: Europe alice 110871 57
     [java] Duration:	2 ms		Content: Europe eve 536890 34
     [java] Duration:	2 ms		Content: Europe alice 274443 57
     [java] Duration:	2 ms		Content: Europe gary 219508 45
     [java] Duration:	2 ms		Content: Europe gary 403053 57
     [java] Duration:	2 ms		Content: Europe gary 96762 45
     [java] Duration:	2 ms		Content: Europe gary 894172 36
     [java] Duration:	2 ms		Content: Europe eve 835766 59
     [java] Duration:	2 ms		Content: Europe gary 617583 46
     [java] Duration:	2 ms		Content: Europe carol 1029446 33
     [java] Duration:	2 ms		Content: Europe eve 868838 34
     [java] Duration:	2 ms		Content: Europe eve 860723 46
     [java] Duration:	2 ms		Content: Europe gary 1002718 50
     [java] Duration:	2 ms		Content: Europe eve 14080 55
     [java] Duration:	2 ms		Content: Europe carol 691381 41
     [java] Duration:	2 ms		Content: Europe carol 244693 57
     [java] Duration:	4 ms		Content: Europe gary 402331 54
     [java] Duration:	2 ms		Content: Europe carol 643160 41
     [java] Duration:	2 ms		Content: Europe carol 293637 32
     [java] Duration:	1 ms		Content: Europe eve 324569 40
     [java] Duration:	1 ms		Content: Europe carol 431831 57
     [java] Duration:	2 ms		Content: Europe carol 887499 42
     [java] Duration:	2 ms		Content: Europe carol 701958 45
     [java] Duration:	2 ms		Content: Europe alice 623935 41
     [java] Duration:	2 ms		Content: Europe eve 169909 54
     [java] Duration:	2 ms		Content: Europe alice 139151 36
     [java] Duration:	2 ms		Content: Europe alice 74207 50
     [java] Duration:	2 ms		Content: Europe carol 829141 42
     [java] Duration:	2 ms		Content: Europe alice 314158 52
     [java] Duration:	2 ms		Content: Europe eve 43334 45
     [java] Duration:	2 ms		Content: Europe eve 761892 44
     [java] Duration:	2 ms		Content: Europe eve 264682 51
     [java] Duration:	2 ms		Content: Europe gary 377519 53
     [java] Duration:	2 ms		Content: Europe eve 811739 47
     [java] Duration:	2 ms		Content: Europe gary 667565 36
     [java] Duration:	2 ms		Content: Europe alice 252550 42
     [java] Duration:	2 ms		Content: Europe eve 809196 45
     [java] Duration:	2 ms		Content: Europe eve 379942 38
     [java] Duration:	2 ms		Content: Europe carol 798707 41
     [java] Duration:	2 ms		Content: Europe carol 1041092 37
     [java] Duration:	2 ms		Content: Europe carol 339572 42
     [java] Duration:	2 ms		Content: Europe carol 550787 35
     [java] Duration:	2 ms		Content: Europe gary 466242 44
     [java] Duration:	2 ms		Content: Europe alice 891184 30
     [java] Duration:	2 ms		Content: Europe eve 620090 50
     [java] Duration:	2 ms		Content: Europe eve 349893 33
     [java] Duration:	2 ms		Content: Europe alice 117330 35
     [java] Duration:	2 ms		Content: Europe alice 916289 48
     [java] Duration:	2 ms		Content: Europe carol 366795 48
     [java] Duration:	2 ms		Content: Europe carol 724469 45
     [java] Duration:	2 ms		Content: Europe gary 712319 33
     [java] Duration:	2 ms		Content: Europe carol 730360 47
     [java] Duration:	2 ms		Content: Europe eve 459001 58
     [java] Duration:	2 ms		Content: Europe carol 557831 32
     [java] Duration:	2 ms		Content: Europe alice 518800 51
     [java] Duration:	2 ms		Content: Europe gary 450844 46
     [java] Duration:	2 ms		Content: Europe gary 1030888 43
     [java] Duration:	2 ms		Content: Europe carol 55114 41
     [java] Duration:	2 ms		Content: Europe eve 207936 49
     [java] Duration:	6 ms		Content: Europe eve 784197 57
     [java] Duration:	2 ms		Content: Europe eve 803317 52
     [java] Duration:	2 ms		Content: Europe gary 152965 56
     [java] Duration:	3 ms		Content: Europe alice 20171 56
     [java] Duration:	2 ms		Content: Europe gary 231594 39
     [java] Duration:	2 ms		Content: Europe gary 622455 52
     [java] Duration:	2 ms		Content: Europe eve 158401 35
     [java] Duration:	2 ms		Content: Europe alice 856234 41
     [java] Duration:	2 ms		Content: Europe eve 450526 56
     [java] Duration:	2 ms		Content: Europe alice 518028 57
     [java] Duration:	2 ms		Content: Europe carol 547714 42
     [java] Duration:	2 ms		Content: Europe eve 550946 50
     [java] Duration:	2 ms		Content: Europe carol 652571 54
     [java] Duration:	2 ms		Content: Europe alice 910868 37
     [java] Duration:	2 ms		Content: Europe eve 853942 45
     [java] Duration:	2 ms		Content: Europe carol 654774 44
     [java] Duration:	2 ms		Content: Europe gary 890149 50
     [java] Duration:	2 ms		Content: Europe eve 278701 39
     [java] Duration:	2 ms		Content: Europe alice 588011 58
     [java] Duration:	2 ms		Content: Europe gary 184464 58
     [java] Duration:	2 ms		Content: Europe gary 808973 40
     [java] Duration:	2 ms		Content: Europe eve 476935 44
     [java] Duration:	2 ms		Content: Europe eve 1039440 40
     [java] Duration:	2 ms		Content: Europe eve 952789 35
     [java] Duration:	2 ms		Content: Europe carol 191192 38
     [java] Duration:	2 ms		Content: Europe gary 1045765 58
     [java] Duration:	2 ms		Content: Europe gary 839898 58
     [java] Duration:	2 ms		Content: Europe carol 597080 35
     [java] Duration:	2 ms		Content: Europe gary 712661 42
     [java] Duration:	2 ms		Content: Europe carol 564769 41
     [java] Duration:	2 ms		Content: Europe gary 245096 52
     [java] Duration:	2 ms		Content: Europe carol 344727 38
     [java] Duration:	2 ms		Content: Europe eve 805048 39
     [java] Duration:	2 ms		Content: Europe alice 863045 33
     [java] Duration:	2 ms		Content: Europe carol 923377 55
     [java] Duration:	2 ms		Content: Europe carol 749783 43
     [java] Duration:	2 ms		Content: Europe gary 757710 33
     [java] Duration:	2 ms		Content: Europe gary 718753 33
     [java] Duration:	2 ms		Content: Europe gary 835568 58
     [java] Duration:	2 ms		Content: Europe alice 317737 54
     [java] Duration:	2 ms		Content: Europe alice 56929 42
     [java] Duration:	2 ms		Content: Europe alice 475745 57
     [java] Duration:	1 ms		Content: Europe alice 744419 51
     [java] Duration:	2 ms		Content: Europe alice 1040041 55
     [java] Duration:	3 ms		Content: Europe gary 8741 30
     [java] Duration:	2 ms		Content: Europe eve 790014 30
     [java] Duration:	2 ms		Content: Europe gary 309315 51
     [java] Duration:	2 ms		Content: Europe carol 82067 54
     [java] Duration:	2 ms		Content: Europe gary 816600 36
     [java] Duration:	2 ms		Content: Europe carol 325276 52
     [java] Duration:	2 ms		Content: Europe gary 240551 39
     [java] Duration:	2 ms		Content: Europe eve 758009 30
     [java] Duration:	2 ms		Content: Europe alice 530031 56
     [java] Duration:	3 ms		Content: Europe gary 170868 55
     [java] Duration:	2 ms		Content: Europe eve 174015 50
     [java] Duration:	2 ms		Content: Europe alice 731541 44
     [java] Duration:	2 ms		Content: Europe alice 567814 37
     [java] Duration:	2 ms		Content: Europe eve 655182 57
     [java] Duration:	2 ms		Content: Europe alice 1021846 44
     [java] Duration:	2 ms		Content: Europe carol 227298 58
     [java] Duration:	2 ms		Content: Europe eve 308335 48
     [java] Duration:	2 ms		Content: Europe eve 251451 35
     [java] Duration:	2 ms		Content: Europe eve 894223 51
     [java] Duration:	2 ms		Content: Europe alice 39930 42
     [java] Duration:	2 ms		Content: Europe carol 371363 42
     [java] Duration:	2 ms		Content: Europe carol 1041984 37
     [java] Duration:	2 ms		Content: Europe carol 920297 57
     [java] Duration:	2 ms		Content: Europe eve 75697 57
     [java] Duration:	2 ms		Content: Europe alice 913012 59
     [java] Duration:	2 ms		Content: Europe alice 787004 37
     [java] Duration:	2 ms		Content: Europe eve 642927 38
     [java] Duration:	2 ms		Content: Europe alice 278868 54
     [java] Duration:	2 ms		Content: Europe eve 760536 39
     [java] Duration:	2 ms		Content: Europe carol 658807 40
     [java] Duration:	2 ms		Content: Europe alice 822255 58
     [java] Duration:	2 ms		Content: Europe carol 211717 40
     [java] Duration:	2 ms		Content: Europe carol 111264 43
     [java] Duration:	2 ms		Content: Europe alice 128816 56
     [java] Duration:	2 ms		Content: Europe gary 221546 37
     [java] Duration:	2 ms		Content: Europe gary 477415 42
     [java] Duration:	2 ms		Content: Europe gary 457737 42
     [java] Duration:	2 ms		Content: Europe gary 822363 59
     [java] Duration:	4 ms		Content: Europe gary 53338 48
     [java] Duration:	2 ms		Content: Europe eve 432525 38
     [java] Duration:	2 ms		Content: Europe eve 220805 31
     [java] Duration:	2 ms		Content: Europe gary 192001 45
     [java] Duration:	2 ms		Content: Europe eve 457554 51
     [java] Duration:	5 ms		Content: Europe alice 762043 49
     [java] Duration:	2 ms		Content: Europe eve 358942 54
     [java] Duration:	2 ms		Content: Europe eve 573713 43
     [java] Duration:	2 ms		Content: Europe carol 347913 53
     [java] Duration:	2 ms		Content: Europe alice 498012 43
     [java] Duration:	2 ms		Content: Europe alice 961650 58
     [java] Duration:	2 ms		Content: Europe gary 580691 32
     [java] Duration:	2 ms		Content: Europe carol 442863 54
     [java] Duration:	2 ms		Content: Europe gary 103334 49
     [java] Duration:	2 ms		Content: Europe alice 316071 42
     [java] Duration:	2 ms		Content: Europe eve 337636 56
     [java] Duration:	2 ms		Content: Europe gary 245156 44
     [java] Duration:	2 ms		Content: Europe gary 459943 32
     [java] Duration:	2 ms		Content: Europe alice 38353 34
     [java] Duration:	2 ms		Content: Europe alice 137490 43
     [java] Duration:	2 ms		Content: Europe eve 127401 46
     [java] Duration:	2 ms		Content: Europe eve 307254 34
     [java] Duration:	2 ms		Content: Europe carol 750667 38
     [java] Duration:	2 ms		Content: Europe carol 13999 30
     [java] Duration:	2 ms		Content: Europe gary 994425 30
     [java] Duration:	2 ms		Content: Europe alice 500177 35
     [java] Duration:	2 ms		Content: Europe alice 608755 55
     [java] Duration:	2 ms		Content: Europe carol 325854 32
     [java] Duration:	2 ms		Content: Europe eve 2726 54
     [java] Duration:	2 ms		Content: Europe gary 12376 40
     [java] Duration:	2 ms		Content: Europe carol 120785 54
     [java] Duration:	2 ms		Content: Europe alice 1034765 43
     [java] Duration:	2 ms		Content: Europe carol 243437 33
     [java] Duration:	2 ms		Content: Europe eve 847775 58
     [java] Duration:	2 ms		Content: Europe alice 818354 52
     [java] Duration:	2 ms		Content: Europe eve 886089 37
     [java] Duration:	2 ms		Content: Europe carol 114218 36
     [java] Duration:	2 ms		Content: Europe gary 716183 43
     [java] Duration:	2 ms		Content: Europe gary 817198 55
     [java] Duration:	2 ms		Content: Europe gary 503374 52
     [java] Duration:	2 ms		Content: Europe alice 230118 56
     [java] Duration:	2 ms		Content: Europe gary 220036 30
     [java] Duration:	3 ms		Content: Europe alice 586818 51
     [java] Duration:	4 ms		Content: Europe carol 419242 45
     [java] Duration:	3 ms		Content: Europe eve 18856 58
     [java] Duration:	3 ms		Content: Europe gary 410080 46
     [java] Duration:	2 ms		Content: Europe gary 570095 33
     [java] Duration:	6 ms		Content: Europe alice 182257 58
     [java] Duration:	4 ms		Content: Europe gary 527764 33
     [java] Duration:	3 ms		Content: Europe eve 347085 49
     [java] Duration:	3 ms		Content: Europe gary 352656 53
     [java] Duration:	2 ms		Content: Europe alice 33926 40
     [java] Duration:	3 ms		Content: Europe gary 1044431 52
     [java] Duration:	2 ms		Content: Europe carol 657562 32
     [java] Duration:	2 ms		Content: Europe gary 704104 45
     [java] Duration:	2 ms		Content: Europe carol 154532 46
     [java] Duration:	2 ms		Content: Europe eve 755688 33
     [java] Duration:	2 ms		Content: Europe alice 453539 43
     [java] Duration:	2 ms		Content: Europe eve 471702 46
     [java] Duration:	2 ms		Content: Europe eve 979023 57
     [java] Duration:	2 ms		Content: Europe gary 771088 49
     [java] Duration:	2 ms		Content: Europe alice 673796 44
     [java] Duration:	2 ms		Content: Europe carol 18181 52
     [java] Duration:	2 ms		Content: Europe eve 443781 45
     [java] Duration:	2 ms		Content: Europe eve 543022 34
     [java] Duration:	2 ms		Content: Europe eve 309946 38
     [java] Duration:	2 ms		Content: Europe carol 12801 56
     [java] Duration:	2 ms		Content: Europe alice 911986 41
     [java] Duration:	2 ms		Content: Europe carol 524510 38
     [java] Duration:	2 ms		Content: Europe alice 581290 57
     [java] Duration:	2 ms		Content: Europe carol 665882 49
     [java] Duration:	2 ms		Content: Europe alice 793519 47
     [java] Duration:	2 ms		Content: Europe eve 270878 51
     [java] Duration:	2 ms		Content: Europe gary 947843 43
     [java] Duration:	2 ms		Content: Europe eve 617345 58
     [java] Duration:	2 ms		Content: Europe alice 854916 30
     [java] Duration:	2 ms		Content: Europe carol 304418 41
     [java] Duration:	2 ms		Content: Europe gary 976088 58
     [java] Duration:	2 ms		Content: Europe carol 532624 53
     [java] Duration:	2 ms		Content: Europe carol 257221 57
     [java] Duration:	2 ms		Content: Europe alice 171712 35
     [java] Duration:	3 ms		Content: Europe gary 67290 57
     [java] Duration:	2 ms		Content: Europe carol 847921 57
     [java] Duration:	2 ms		Content: Europe alice 317305 47
     [java] Duration:	2 ms		Content: Europe carol 792885 46
     [java] Duration:	2 ms		Content: Europe gary 411117 53
     [java] Duration:	2 ms		Content: Europe alice 207837 59
     [java] Duration:	2 ms		Content: Europe gary 753542 44
     [java] Duration:	4 ms		Content: Europe alice 788880 42
     [java] Duration:	2 ms		Content: Europe gary 437234 59
     [java] Duration:	2 ms		Content: Europe alice 834159 41
     [java] Duration:	2 ms		Content: Europe eve 4284 50
     [java] Duration:	2 ms		Content: Europe alice 73659 43
     [java] Duration:	2 ms		Content: Europe carol 813412 40
     [java] Duration:	2 ms		Content: Europe alice 967570 57
     [java] Duration:	2 ms		Content: Europe carol 764965 35
     [java] Duration:	2 ms		Content: Europe carol 476728 34
     [java] Duration:	2 ms		Content: Europe alice 311165 33
     [java] Duration:	3 ms		Content: Europe eve 201858 57
     [java] Duration:	2 ms		Content: Europe gary 36110 56
     [java] Duration:	2 ms		Content: Europe gary 809686 42
     [java] Duration:	2 ms		Content: Europe carol 694149 37
     [java] Duration:	2 ms		Content: Europe alice 912371 46
     [java] Duration:	2 ms		Content: Europe gary 302181 57
     [java] Duration:	2 ms		Content: Europe alice 155203 41
     [java] Duration:	2 ms		Content: Europe eve 650963 57
     [java] Duration:	2 ms		Content: Europe eve 559472 52
     [java] Duration:	2 ms		Content: Europe eve 410376 52
     [java] Duration:	2 ms		Content: Europe eve 799221 51
     [java] Duration:	2 ms		Content: Europe carol 530825 39
     [java] Duration:	2 ms		Content: Europe eve 494057 39
     [java] Duration:	2 ms		Content: Europe gary 291646 53
     [java] Duration:	2 ms		Content: Europe eve 56874 31
     [java] Duration:	2 ms		Content: Europe alice 452621 58
     [java] Duration:	2 ms		Content: Europe alice 822125 39
     [java] Duration:	2 ms		Content: Europe eve 899878 57
     [java] Duration:	2 ms		Content: Europe carol 125107 33
     [java] Duration:	2 ms		Content: Europe alice 321821 55
     [java] Duration:	2 ms		Content: Europe eve 870587 36
     [java] Duration:	2 ms		Content: Europe carol 790782 30
     [java] Duration:	2 ms		Content: Europe alice 1041688 51
     [java] Duration:	2 ms		Content: Europe gary 919536 47
     [java] Duration:	2 ms		Content: Europe alice 40754 46
     [java] Duration:	2 ms		Content: Europe gary 590642 54
     [java] Duration:	2 ms		Content: Europe gary 277273 45
     [java] Duration:	2 ms		Content: Europe carol 661289 42
     [java] Duration:	2 ms		Content: Europe alice 639457 37
     [java] Duration:	2 ms		Content: Europe gary 56510 56
     [java] Duration:	3 ms		Content: Europe gary 396746 40
     [java] Duration:	2 ms		Content: Europe eve 305789 43
     [java] Duration:	2 ms		Content: Europe carol 655274 44
     [java] Duration:	2 ms		Content: Europe eve 243449 46
     [java] Duration:	2 ms		Content: Europe gary 186291 42
     [java] Duration:	2 ms		Content: Europe gary 976299 49
     [java] Duration:	2 ms		Content: Europe eve 359521 34
     [java] Duration:	2 ms		Content: Europe alice 897032 34
     [java] Duration:	2 ms		Content: Europe carol 596710 53
     [java] Duration:	2 ms		Content: Europe carol 676886 50
     [java] Duration:	2 ms		Content: Europe gary 217422 30
     [java] Duration:	2 ms		Content: Europe carol 1025312 50
     [java] Duration:	2 ms		Content: Europe eve 955331 33
     [java] Duration:	2 ms		Content: Europe carol 451730 41
     [java] Duration:	2 ms		Content: Europe eve 441605 45
     [java] Duration:	2 ms		Content: Europe alice 1029527 50
     [java] Duration:	2 ms		Content: Europe carol 300330 39
     [java] Duration:	2 ms		Content: Europe alice 982281 33
     [java] Duration:	3 ms		Content: Europe carol 991376 50
     [java] Duration:	2 ms		Content: Europe carol 264963 45
     [java] Duration:	2 ms		Content: Europe eve 539141 55
     [java] Duration:	2 ms		Content: Europe alice 406906 32
     [java] Duration:	2 ms		Content: Europe alice 918741 46
     [java] Duration:	2 ms		Content: Europe alice 933900 49
     [java] Duration:	2 ms		Content: Europe gary 740821 51
