Buildfile: /home/ec2-user/mongo-write-availability/build.xml

run:
     [java] Duration:	416 ms		Content: America bob 749220 56
     [java] Duration:	2 ms		Content: America fred 130959 38
     [java] Duration:	2 ms		Content: America harry 948844 55
     [java] Duration:	2 ms		Content: America dave 949896 52
     [java] Duration:	2 ms		Content: America harry 714225 53
     [java] Duration:	1 ms		Content: America fred 517978 55
     [java] Duration:	23 ms		Content: America harry 661806 54
     [java] Duration:	2 ms		Content: America fred 1027522 32
     [java] Duration:	2 ms		Content: America harry 287239 47
     [java] Duration:	2 ms		Content: America harry 215478 57
     [java] Duration:	2 ms		Content: America fred 577200 32
     [java] Duration:	2 ms		Content: America bob 900232 37
     [java] Duration:	3 ms		Content: America harry 15846 55
     [java] Duration:	1 ms		Content: America dave 435638 55
     [java] Duration:	2 ms		Content: America dave 218027 47
     [java] Duration:	2 ms		Content: America harry 500527 57
     [java] Duration:	2 ms		Content: America fred 892959 49
     [java] Duration:	2 ms		Content: America dave 333246 52
     [java] Duration:	2 ms		Content: America bob 74347 53
     [java] Duration:	2 ms		Content: America bob 449660 48
     [java] Duration:	2 ms		Content: America bob 941264 35
     [java] Duration:	2 ms		Content: America harry 10363 48
     [java] Duration:	1 ms		Content: America bob 618272 32
     [java] Duration:	2 ms		Content: America harry 284649 47
     [java] Duration:	2 ms		Content: America dave 197215 57
     [java] Duration:	1 ms		Content: America dave 739815 42
     [java] Duration:	1 ms		Content: America dave 515725 32
     [java] Duration:	1 ms		Content: America dave 790081 45
     [java] Duration:	2 ms		Content: America dave 1039533 32
     [java] Duration:	2 ms		Content: America fred 702708 55
     [java] Duration:	2 ms		Content: America fred 610665 59
     [java] Duration:	2 ms		Content: America bob 183837 48
     [java] Duration:	1 ms		Content: America bob 960667 50
     [java] Duration:	2 ms		Content: America bob 426563 58
     [java] Duration:	2 ms		Content: America dave 529845 59
     [java] Duration:	2 ms		Content: America dave 529414 53
     [java] Duration:	2 ms		Content: America harry 1045764 59
     [java] Duration:	2 ms		Content: America dave 582265 52
     [java] Duration:	2 ms		Content: America harry 464887 36
     [java] Duration:	1 ms		Content: America dave 719237 36
     [java] Duration:	2 ms		Content: America dave 1003879 35
     [java] Duration:	2 ms		Content: America fred 757793 38
     [java] Duration:	2 ms		Content: America dave 252116 38
     [java] Duration:	2 ms		Content: America bob 530997 46
     [java] Duration:	2 ms		Content: America harry 287055 57
     [java] Duration:	2 ms		Content: America fred 409798 43
     [java] Duration:	2 ms		Content: America harry 347038 31
     [java] Duration:	2 ms		Content: America bob 8928 39
     [java] Duration:	2 ms		Content: America fred 813583 45
     [java] Duration:	3 ms		Content: America dave 35746 41
     [java] Duration:	2 ms		Content: America dave 552045 32
     [java] Duration:	2 ms		Content: America harry 505866 48
     [java] Duration:	2 ms		Content: America harry 617188 46
     [java] Duration:	2 ms		Content: America bob 334254 37
     [java] Duration:	2 ms		Content: America harry 795655 45
     [java] Duration:	2 ms		Content: America harry 811963 35
     [java] Duration:	3 ms		Content: America bob 31078 35
     [java] Duration:	2 ms		Content: America harry 500453 49
     [java] Duration:	2 ms		Content: America harry 428383 41
     [java] Duration:	1 ms		Content: America harry 846125 31
     [java] Duration:	1 ms		Content: America bob 911932 32
     [java] Duration:	2 ms		Content: America dave 724885 43
     [java] Duration:	2 ms		Content: America bob 724872 49
     [java] Duration:	2 ms		Content: America harry 662777 56
     [java] Duration:	2 ms		Content: America harry 357239 40
     [java] Duration:	2 ms		Content: America dave 161313 57
     [java] Duration:	2 ms		Content: America bob 575506 55
     [java] Duration:	2 ms		Content: America harry 1004729 31
     [java] Duration:	1 ms		Content: America dave 747373 53
     [java] Duration:	2 ms		Content: America fred 826883 59
     [java] Duration:	2 ms		Content: America fred 682075 55
     [java] Duration:	2 ms		Content: America harry 298609 39
     [java] Duration:	4 ms		Content: America fred 825298 43
     [java] Duration:	2 ms		Content: America harry 848911 58
     [java] Duration:	2 ms		Content: America fred 1034474 37
     [java] Duration:	2 ms		Content: America bob 604684 52
     [java] Duration:	1 ms		Content: America fred 546259 51
     [java] Duration:	2 ms		Content: America dave 128446 37
     [java] Duration:	2 ms		Content: America bob 422920 45
     [java] Duration:	2 ms		Content: America fred 817667 42
     [java] Duration:	2 ms		Content: America dave 331887 37
     [java] Duration:	2 ms		Content: America bob 282123 43
     [java] Duration:	1 ms		Content: America fred 565469 33
     [java] Duration:	2 ms		Content: America harry 581564 34
     [java] Duration:	2 ms		Content: America dave 506530 54
     [java] Duration:	2 ms		Content: America fred 274882 55
     [java] Duration:	2 ms		Content: America bob 490976 34
     [java] Duration:	2 ms		Content: America fred 983178 58
     [java] Duration:	2 ms		Content: America dave 629506 58
     [java] Duration:	2 ms		Content: America harry 376636 54
     [java] Duration:	2 ms		Content: America harry 951570 43
     [java] Duration:	4 ms		Content: America dave 484634 31
     [java] Duration:	2 ms		Content: America dave 156262 54
     [java] Duration:	2 ms		Content: America bob 1032828 46
     [java] Duration:	2 ms		Content: America bob 856436 40
     [java] Duration:	3 ms		Content: America dave 764677 34
     [java] Duration:	2 ms		Content: America dave 924300 49
     [java] Duration:	2 ms		Content: America harry 624182 30
     [java] Duration:	2 ms		Content: America fred 304223 31
     [java] Duration:	2 ms		Content: America fred 875163 54
     [java] Duration:	24 ms		Content: America dave 138549 57
     [java] Duration:	2 ms		Content: America harry 20647 30
     [java] Duration:	2 ms		Content: America dave 789976 42
     [java] Duration:	2 ms		Content: America bob 185948 32
     [java] Duration:	2 ms		Content: America fred 131884 35
     [java] Duration:	2 ms		Content: America harry 562281 32
     [java] Duration:	2 ms		Content: America dave 37269 41
     [java] Duration:	2 ms		Content: America fred 428428 51
     [java] Duration:	2 ms		Content: America harry 478595 49
     [java] Duration:	2 ms		Content: America harry 736547 35
     [java] Duration:	2 ms		Content: America harry 32419 54
     [java] Duration:	2 ms		Content: America bob 1014806 37
     [java] Duration:	2 ms		Content: America fred 271855 51
     [java] Duration:	2 ms		Content: America dave 465602 54
     [java] Duration:	2 ms		Content: America fred 562532 54
     [java] Duration:	23 ms		Content: America fred 317293 46
     [java] Duration:	2 ms		Content: America harry 289136 47
     [java] Duration:	2 ms		Content: America fred 542518 56
     [java] Duration:	2 ms		Content: America fred 842627 39
     [java] Duration:	2 ms		Content: America fred 431730 53
     [java] Duration:	1 ms		Content: America bob 489110 58
     [java] Duration:	2 ms		Content: America dave 736986 58
     [java] Duration:	2 ms		Content: America bob 242386 48
     [java] Duration:	2 ms		Content: America dave 406869 37
     [java] Duration:	2 ms		Content: America bob 123513 59
     [java] Duration:	2 ms		Content: America dave 771723 35
     [java] Duration:	2 ms		Content: America harry 33599 54
     [java] Duration:	2 ms		Content: America bob 729650 38
     [java] Duration:	2 ms		Content: America fred 456993 58
     [java] Duration:	2 ms		Content: America fred 387102 46
     [java] Duration:	1 ms		Content: America fred 204045 42
     [java] Duration:	2 ms		Content: America bob 724928 42
     [java] Duration:	2 ms		Content: America fred 473947 39
     [java] Duration:	2 ms		Content: America dave 215629 47
     [java] Duration:	2 ms		Content: America harry 457495 43
     [java] Duration:	2 ms		Content: America fred 525443 49
     [java] Duration:	2 ms		Content: America fred 71952 37
     [java] Duration:	2 ms		Content: America dave 243773 31
     [java] Duration:	2 ms		Content: America fred 414085 45
     [java] Duration:	3 ms		Content: America fred 636713 57
     [java] Duration:	2 ms		Content: America dave 256032 37
     [java] Duration:	2 ms		Content: America dave 807627 36
     [java] Duration:	1 ms		Content: America dave 44882 52
     [java] Duration:	2 ms		Content: America fred 57176 42
     [java] Duration:	2 ms		Content: America bob 540712 52
     [java] Duration:	2 ms		Content: America dave 910926 51
     [java] Duration:	2 ms		Content: America fred 261424 48
     [java] Duration:	2 ms		Content: America fred 1031621 44
     [java] Duration:	1 ms		Content: America fred 256032 43
     [java] Duration:	2 ms		Content: America bob 868086 48
     [java] Duration:	2 ms		Content: America dave 828903 34
     [java] Duration:	2 ms		Content: America fred 533163 41
     [java] Duration:	2 ms		Content: America harry 497324 49
     [java] Duration:	2 ms		Content: America fred 382984 37
     [java] Duration:	2 ms		Content: America dave 673737 51
     [java] Duration:	2 ms		Content: America bob 805583 59
     [java] Duration:	1 ms		Content: America bob 56802 56
     [java] Duration:	3 ms		Content: America harry 158501 50
     [java] Duration:	2 ms		Content: America harry 575509 42
     [java] Duration:	2 ms		Content: America dave 224484 31
     [java] Duration:	2 ms		Content: America bob 486109 58
     [java] Duration:	2 ms		Content: America fred 718950 36
     [java] Duration:	2 ms		Content: America harry 70652 40
     [java] Duration:	2 ms		Content: America dave 911290 39
     [java] Duration:	2 ms		Content: America harry 572600 53
     [java] Duration:	2 ms		Content: America dave 320121 54
     [java] Duration:	2 ms		Content: America bob 269269 57
     [java] Duration:	2 ms		Content: America fred 1020139 47
     [java] Duration:	2 ms		Content: America fred 315824 37
     [java] Duration:	19 ms		Content: America harry 28449 55
     [java] Duration:	2 ms		Content: America harry 14165 48
     [java] Duration:	2 ms		Content: America dave 217001 59
     [java] Duration:	2 ms		Content: America harry 980990 52
     [java] Duration:	2 ms		Content: America dave 845887 33
     [java] Duration:	3 ms		Content: America bob 752127 36
     [java] Duration:	2 ms		Content: America bob 744488 45
     [java] Duration:	2 ms		Content: America bob 239236 43
     [java] Duration:	2 ms		Content: America dave 85 54
     [java] Duration:	2 ms		Content: America fred 172242 58
     [java] Duration:	2 ms		Content: America dave 609686 46
     [java] Duration:	2 ms		Content: America fred 816076 35
     [java] Duration:	2 ms		Content: America fred 590516 47
     [java] Duration:	2 ms		Content: America dave 918018 40
     [java] Duration:	2 ms		Content: America harry 228064 32
     [java] Duration:	2 ms		Content: America fred 74707 52
     [java] Duration:	2 ms		Content: America harry 32703 46
     [java] Duration:	2 ms		Content: America dave 383227 46
     [java] Duration:	2 ms		Content: America bob 1030526 34
     [java] Duration:	2 ms		Content: America bob 346897 34
     [java] Duration:	2 ms		Content: America harry 136336 44
     [java] Duration:	2 ms		Content: America fred 180245 40
     [java] Duration:	2 ms		Content: America bob 695627 37
     [java] Duration:	2 ms		Content: America bob 516771 55
     [java] Duration:	2 ms		Content: America fred 59109 35
     [java] Duration:	2 ms		Content: America fred 735844 56
     [java] Duration:	2 ms		Content: America dave 338165 35
     [java] Duration:	2 ms		Content: America harry 119519 39
     [java] Duration:	2 ms		Content: America bob 947881 40
     [java] Duration:	2 ms		Content: America bob 831163 41
     [java] Duration:	2 ms		Content: America fred 476098 32
     [java] Duration:	2 ms		Content: America bob 795312 51
     [java] Duration:	1 ms		Content: America fred 344464 35
     [java] Duration:	2 ms		Content: America bob 374122 59
     [java] Duration:	2 ms		Content: America dave 256904 57
     [java] Duration:	2 ms		Content: America harry 136927 41
     [java] Duration:	2 ms		Content: America bob 583450 34
     [java] Duration:	2 ms		Content: America harry 356474 45
     [java] Duration:	2 ms		Content: America dave 810083 41
     [java] Duration:	2 ms		Content: America dave 577817 32
     [java] Duration:	2 ms		Content: America dave 18428 41
     [java] Duration:	2 ms		Content: America fred 255515 59
     [java] Duration:	3 ms		Content: America dave 749377 39
     [java] Duration:	2 ms		Content: America fred 24246 34
     [java] Duration:	2 ms		Content: America bob 821073 40
     [java] Duration:	1 ms		Content: America bob 643754 35
     [java] Duration:	2 ms		Content: America fred 729241 45
     [java] Duration:	2 ms		Content: America dave 186239 40
     [java] Duration:	2 ms		Content: America dave 238101 50
     [java] Duration:	3 ms		Content: America fred 702248 40
     [java] Duration:	2 ms		Content: America harry 470459 32
     [java] Duration:	2 ms		Content: America harry 532566 37
     [java] Duration:	1 ms		Content: America bob 853589 31
     [java] Duration:	2 ms		Content: America bob 876090 36
     [java] Duration:	2 ms		Content: America dave 222413 30
     [java] Duration:	2 ms		Content: America bob 53619 51
     [java] Duration:	2 ms		Content: America bob 95010 41
     [java] Duration:	2 ms		Content: America bob 573614 53
     [java] Duration:	2 ms		Content: America harry 1033756 51
     [java] Duration:	2 ms		Content: America bob 726781 42
     [java] Duration:	2 ms		Content: America bob 96435 53
     [java] Duration:	2 ms		Content: America harry 782147 35
     [java] Duration:	2 ms		Content: America harry 774334 31
     [java] Duration:	2 ms		Content: America bob 612875 30
     [java] Duration:	2 ms		Content: America bob 782668 59
     [java] Duration:	2 ms		Content: America fred 918997 37
     [java] Duration:	2 ms		Content: America bob 257109 55
     [java] Duration:	2 ms		Content: America fred 395993 52
     [java] Duration:	2 ms		Content: America fred 82793 50
     [java] Duration:	2 ms		Content: America harry 622684 41
     [java] Duration:	2 ms		Content: America bob 867018 36
     [java] Duration:	1 ms		Content: America fred 636808 43
     [java] Duration:	2 ms		Content: America bob 225348 40
     [java] Duration:	2 ms		Content: America bob 436229 46
     [java] Duration:	1 ms		Content: America bob 875025 36
     [java] Duration:	2 ms		Content: America fred 141612 56
     [java] Duration:	2 ms		Content: America harry 320308 33
     [java] Duration:	2 ms		Content: America fred 68212 36
     [java] Duration:	2 ms		Content: America fred 763027 33
     [java] Duration:	1 ms		Content: America bob 114410 39
     [java] Duration:	2 ms		Content: America harry 551568 55
     [java] Duration:	2 ms		Content: America fred 629417 35
     [java] Duration:	2 ms		Content: America dave 127397 43
     [java] Duration:	2 ms		Content: America fred 958660 49
     [java] Duration:	2 ms		Content: America harry 540061 55
     [java] Duration:	2 ms		Content: America fred 757297 54
     [java] Duration:	2 ms		Content: America fred 269147 52
     [java] Duration:	2 ms		Content: America bob 548171 39
     [java] Duration:	2 ms		Content: America bob 899252 39
     [java] Duration:	2 ms		Content: America harry 939606 44
     [java] Duration:	2 ms		Content: America dave 182133 44
     [java] Duration:	2 ms		Content: America dave 35509 57
     [java] Duration:	2 ms		Content: America harry 101674 50
     [java] Duration:	2 ms		Content: America harry 528277 34
     [java] Duration:	2 ms		Content: America dave 66173 45
     [java] Duration:	2 ms		Content: America bob 936177 34
     [java] Duration:	2 ms		Content: America harry 1001917 59
     [java] Duration:	2 ms		Content: America dave 917042 57
     [java] Duration:	2 ms		Content: America dave 117270 36
     [java] Duration:	2 ms		Content: America fred 850739 32
     [java] Duration:	2 ms		Content: America dave 974348 43
     [java] Duration:	1 ms		Content: America dave 295139 47
     [java] Duration:	2 ms		Content: America dave 922203 38
     [java] Duration:	1 ms		Content: America dave 126948 35
     [java] Duration:	2 ms		Content: America harry 742511 34
     [java] Duration:	2 ms		Content: America fred 351879 30
     [java] Duration:	2 ms		Content: America fred 214430 46
     [java] Duration:	2 ms		Content: America bob 682595 47
     [java] Duration:	2 ms		Content: America fred 292017 44
     [java] Duration:	2 ms		Content: America fred 413076 57
     [java] Duration:	2 ms		Content: America dave 694820 48
     [java] Duration:	2 ms		Content: America dave 52721 53
     [java] Duration:	2 ms		Content: America dave 466065 52
     [java] Duration:	2 ms		Content: America dave 892757 40
     [java] Duration:	2 ms		Content: America dave 164477 30
     [java] Duration:	2 ms		Content: America bob 227596 58
     [java] Duration:	2 ms		Content: America bob 547734 32
     [java] Duration:	3 ms		Content: America harry 485955 30
     [java] Duration:	2 ms		Content: America bob 743129 58
     [java] Duration:	2 ms		Content: America harry 452614 55
     [java] Duration:	2 ms		Content: America bob 330654 48
     [java] Duration:	2 ms		Content: America fred 96715 49
     [java] Duration:	2 ms		Content: America bob 541762 48
     [java] Duration:	2 ms		Content: America bob 354566 54
     [java] Duration:	2 ms		Content: America fred 178619 40
     [java] Duration:	2 ms		Content: America bob 688745 48
     [java] Duration:	2 ms		Content: America bob 882151 57
     [java] Duration:	2 ms		Content: America bob 868008 47
     [java] Duration:	2 ms		Content: America fred 81 51
     [java] Duration:	2 ms		Content: America fred 275337 30
     [java] Duration:	1 ms		Content: America fred 979106 52
     [java] Duration:	2 ms		Content: America fred 554308 42
     [java] Duration:	2 ms		Content: America bob 1013525 50
     [java] Duration:	2 ms		Content: America fred 921815 44
     [java] Duration:	2 ms		Content: America harry 662966 59
     [java] Duration:	22 ms		Content: America dave 236936 57
     [java] Duration:	2 ms		Content: America harry 1006682 53
     [java] Duration:	1 ms		Content: America dave 956032 46
     [java] Duration:	2 ms		Content: America harry 174893 35
     [java] Duration:	2 ms		Content: America fred 493913 46
     [java] Duration:	2 ms		Content: America bob 792677 59
     [java] Duration:	2 ms		Content: America dave 189374 51
     [java] Duration:	2 ms		Content: America harry 334492 35
     [java] Duration:	2 ms		Content: America harry 606714 46
     [java] Duration:	2 ms		Content: America harry 555948 53
     [java] Duration:	2 ms		Content: America fred 299100 51
     [java] Duration:	2 ms		Content: America bob 243211 57
     [java] Duration:	2 ms		Content: America bob 502884 42
     [java] Duration:	46 ms		Content: America fred 303054 50
     [java] Duration:	2 ms		Content: America dave 966957 58
     [java] Duration:	2 ms		Content: America harry 660092 51
     [java] Duration:	2 ms		Content: America bob 681531 39
     [java] Duration:	2 ms		Content: America bob 320689 54
     [java] Duration:	2 ms		Content: America fred 268369 45
     [java] Duration:	2 ms		Content: America bob 977954 33
     [java] Duration:	2 ms		Content: America dave 902952 47
     [java] Duration:	2 ms		Content: America dave 238475 44
     [java] Duration:	2 ms		Content: America dave 1021158 39
     [java] Duration:	2 ms		Content: America harry 124297 30
     [java] Duration:	2 ms		Content: America harry 447337 48
     [java] Duration:	1 ms		Content: America dave 566493 59
     [java] Duration:	2 ms		Content: America fred 749101 39
     [java] Duration:	2 ms		Content: America bob 208134 55
     [java] Duration:	2 ms		Content: America harry 213332 54
     [java] Duration:	2 ms		Content: America bob 307239 53
     [java] Duration:	2 ms		Content: America fred 443494 54
     [java] Duration:	2 ms		Content: America harry 894587 43
     [java] Duration:	2 ms		Content: America fred 995329 35
     [java] Duration:	2 ms		Content: America dave 651492 53
     [java] Duration:	2 ms		Content: America dave 113041 39
     [java] Duration:	2 ms		Content: America fred 202510 59
     [java] Duration:	2 ms		Content: America dave 1000888 50
     [java] Duration:	2 ms		Content: America dave 815000 30
     [java] Duration:	2 ms		Content: America fred 981509 38
     [java] Duration:	1 ms		Content: America bob 383137 45
     [java] Duration:	2 ms		Content: America dave 775372 41
     [java] Duration:	2 ms		Content: America dave 148494 48
     [java] Duration:	2 ms		Content: America harry 623660 59
     [java] Duration:	2 ms		Content: America fred 28664 58
     [java] Duration:	2 ms		Content: America harry 217440 31
     [java] Duration:	2 ms		Content: America dave 520855 46
     [java] Duration:	2 ms		Content: America fred 60422 46
     [java] Duration:	2 ms		Content: America dave 747046 38
     [java] Duration:	2 ms		Content: America fred 34337 34
     [java] Duration:	2 ms		Content: America dave 646638 57
     [java] Duration:	2 ms		Content: America harry 32222 45
     [java] Duration:	2 ms		Content: America fred 139375 39
     [java] Duration:	2 ms		Content: America harry 394604 41
     [java] Duration:	2 ms		Content: America harry 777628 51
     [java] Duration:	3 ms		Content: America fred 350338 51
     [java] Duration:	2 ms		Content: America bob 263419 42
     [java] Duration:	2 ms		Content: America dave 820037 57
     [java] Duration:	2 ms		Content: America bob 565755 42
     [java] Duration:	2 ms		Content: America bob 748955 57
     [java] Duration:	2 ms		Content: America harry 961250 30
     [java] Duration:	2 ms		Content: America harry 460671 58
     [java] Duration:	2 ms		Content: America dave 859866 53
     [java] Duration:	2 ms		Content: America bob 238340 49
     [java] Duration:	2 ms		Content: America harry 361643 50
     [java] Duration:	2 ms		Content: America dave 913893 39
     [java] Duration:	2 ms		Content: America fred 196679 43
     [java] Duration:	2 ms		Content: America bob 534013 30
     [java] Duration:	2 ms		Content: America bob 231935 58
     [java] Duration:	2 ms		Content: America harry 659632 30
     [java] Duration:	2 ms		Content: America fred 472732 34
     [java] Duration:	2 ms		Content: America bob 341177 44
     [java] Duration:	2 ms		Content: America bob 705426 44
     [java] Duration:	2 ms		Content: America bob 180087 53
     [java] Duration:	2 ms		Content: America bob 438999 53
     [java] Duration:	2 ms		Content: America fred 641100 48
     [java] Duration:	2 ms		Content: America harry 386867 44
     [java] Duration:	2 ms		Content: America harry 925400 38
     [java] Duration:	2 ms		Content: America bob 524131 56
     [java] Duration:	3 ms		Content: America dave 390169 32
     [java] Duration:	2 ms		Content: America bob 118221 35
     [java] Duration:	2 ms		Content: America harry 1025642 59
     [java] Duration:	2 ms		Content: America bob 638692 30
     [java] Duration:	2 ms		Content: America fred 890106 30
     [java] Duration:	2 ms		Content: America fred 171424 30
     [java] Duration:	2 ms		Content: America dave 4123 45
     [java] Duration:	2 ms		Content: America fred 411432 41
     [java] Duration:	1 ms		Content: America bob 122084 31
     [java] Duration:	2 ms		Content: America bob 322620 56
     [java] Duration:	2 ms		Content: America bob 6401 42
     [java] Duration:	2 ms		Content: America dave 937325 34
     [java] Duration:	2 ms		Content: America harry 1047645 39
     [java] Duration:	1 ms		Content: America fred 164301 47
     [java] Duration:	2 ms		Content: America harry 377998 59
     [java] Duration:	2 ms		Content: America harry 1011476 53
     [java] Duration:	2 ms		Content: America dave 980302 42
     [java] Duration:	2 ms		Content: America fred 11781 52
     [java] Duration:	2 ms		Content: America dave 485307 41
     [java] Duration:	2 ms		Content: America harry 1020541 44
     [java] Duration:	2 ms		Content: America harry 169610 33
     [java] Duration:	2 ms		Content: America bob 813704 59
     [java] Duration:	2 ms		Content: America fred 13788 46
     [java] Duration:	2 ms		Content: America harry 568108 41
     [java] Duration:	2 ms		Content: America harry 627021 35
     [java] Duration:	2 ms		Content: America harry 146151 41
     [java] Duration:	1 ms		Content: America fred 822574 48
     [java] Duration:	2 ms		Content: America dave 990849 56
     [java] Duration:	2 ms		Content: America dave 793918 41
     [java] Duration:	2 ms		Content: America dave 555857 47
     [java] Duration:	2 ms		Content: America fred 510148 33
     [java] Duration:	2 ms		Content: America fred 679721 44
     [java] Duration:	2 ms		Content: America fred 461004 48
     [java] Duration:	2 ms		Content: America harry 131285 43
     [java] Duration:	2 ms		Content: America fred 433446 34
     [java] Duration:	1 ms		Content: America fred 956687 47
     [java] Duration:	2 ms		Content: America fred 226980 42
     [java] Duration:	2 ms		Content: America dave 505001 59
     [java] Duration:	2 ms		Content: America fred 946266 30
     [java] Duration:	2 ms		Content: America fred 1014276 51
     [java] Duration:	2 ms		Content: America bob 571839 43
     [java] Duration:	2 ms		Content: America harry 725780 33
     [java] Duration:	4 ms		Content: America fred 518390 45
     [java] Duration:	2 ms		Content: America fred 526457 44
     [java] Duration:	2 ms		Content: America bob 938984 58
     [java] Duration:	2 ms		Content: America fred 512686 50
     [java] Duration:	2 ms		Content: America fred 986848 34
     [java] Duration:	2 ms		Content: America fred 1021298 53
     [java] Duration:	1 ms		Content: America fred 418536 46
     [java] Duration:	2 ms		Content: America harry 546153 59
     [java] Duration:	1 ms		Content: America bob 622293 54
     [java] Duration:	2 ms		Content: America dave 945565 40
     [java] Duration:	2 ms		Content: America dave 186980 45
     [java] Duration:	2 ms		Content: America fred 394847 44
     [java] Duration:	2 ms		Content: America fred 54304 58
     [java] Duration:	2 ms		Content: America fred 66255 30
     [java] Duration:	1 ms		Content: America bob 759857 57
     [java] Duration:	2 ms		Content: America fred 512400 47
     [java] Duration:	2 ms		Content: America fred 507434 50
     [java] Duration:	1 ms		Content: America bob 630586 36
     [java] Duration:	2 ms		Content: America bob 148065 51
     [java] Duration:	2 ms		Content: America dave 203240 45
     [java] Duration:	2 ms		Content: America fred 535836 31
     [java] Duration:	2 ms		Content: America harry 1036993 48
     [java] Duration:	2 ms		Content: America dave 17784 48
     [java] Duration:	1 ms		Content: America harry 219505 53
     [java] Duration:	2 ms		Content: America fred 741026 43
     [java] Duration:	2 ms		Content: America dave 717881 49
     [java] Duration:	2 ms		Content: America harry 543275 37
     [java] Duration:	1 ms		Content: America dave 70745 58
     [java] Duration:	2 ms		Content: America harry 339204 34
     [java] Duration:	2 ms		Content: America dave 18688 59
     [java] Duration:	2 ms		Content: America fred 518328 42
     [java] Duration:	2 ms		Content: America harry 515186 47
     [java] Duration:	2 ms		Content: America dave 1039348 46
     [java] Duration:	2 ms		Content: America bob 290894 53
     [java] Duration:	2 ms		Content: America bob 53370 58
     [java] Duration:	2 ms		Content: America harry 881956 59
     [java] Duration:	2 ms		Content: America bob 600898 55
     [java] Duration:	1 ms		Content: America bob 397728 31
     [java] Duration:	2 ms		Content: America dave 942173 43
     [java] Duration:	2 ms		Content: America bob 72250 33
     [java] Duration:	2 ms		Content: America fred 756786 49
     [java] Duration:	2 ms		Content: America fred 641599 31
     [java] Duration:	3 ms		Content: America harry 646392 52
     [java] Duration:	2 ms		Content: America dave 762821 51
     [java] Duration:	2 ms		Content: America bob 697993 42
     [java] Duration:	2 ms		Content: America bob 389429 42
     [java] Duration:	2 ms		Content: America fred 777908 34
     [java] Duration:	2 ms		Content: America bob 565588 38
     [java] Duration:	2 ms		Content: America fred 473736 42
     [java] Duration:	1 ms		Content: America bob 116550 57
     [java] Duration:	2 ms		Content: America dave 840142 43
     [java] Duration:	2 ms		Content: America fred 603124 43
     [java] Duration:	2 ms		Content: America dave 1003707 35
     [java] Duration:	2 ms		Content: America harry 888132 50
     [java] Duration:	2 ms		Content: America harry 247633 38
     [java] Duration:	2 ms		Content: America fred 904201 50
     [java] Duration:	2 ms		Content: America dave 5192 56
     [java] Duration:	2 ms		Content: America dave 985821 49
     [java] Duration:	2 ms		Content: America dave 881937 36
     [java] Duration:	2 ms		Content: America bob 74427 43
     [java] Duration:	2 ms		Content: America bob 555919 31
     [java] Duration:	2 ms		Content: America harry 806470 49
     [java] Duration:	2 ms		Content: America harry 257858 56
     [java] Duration:	2 ms		Content: America dave 45519 56
     [java] Duration:	2 ms		Content: America bob 1002016 31
     [java] Duration:	2 ms		Content: America bob 630366 32
     [java] Duration:	2 ms		Content: America bob 62719 42
     [java] Duration:	2 ms		Content: America bob 275680 33
     [java] Duration:	2 ms		Content: America dave 389587 45
     [java] Duration:	2 ms		Content: America fred 82109 50
     [java] Duration:	2 ms		Content: America fred 191742 55
     [java] Duration:	2 ms		Content: America bob 772024 46
     [java] Duration:	2 ms		Content: America harry 269152 54
     [java] Duration:	2 ms		Content: America harry 399317 37
     [java] Duration:	2 ms		Content: America bob 130519 39
     [java] Duration:	2 ms		Content: America harry 205544 31
     [java] Duration:	2 ms		Content: America dave 957743 52
     [java] Duration:	2 ms		Content: America fred 278170 40
     [java] Duration:	2 ms		Content: America dave 841958 56
     [java] Duration:	2 ms		Content: America bob 470580 57
     [java] Duration:	2 ms		Content: America dave 496941 33
     [java] Duration:	2 ms		Content: America bob 813920 54
     [java] Duration:	2 ms		Content: America bob 617529 30
     [java] Duration:	2 ms		Content: America fred 213812 33
     [java] Duration:	2 ms		Content: America bob 863294 39
     [java] Duration:	2 ms		Content: America fred 822894 51
     [java] Duration:	2 ms		Content: America harry 398145 32
     [java] Duration:	2 ms		Content: America harry 880272 44
     [java] Duration:	2 ms		Content: America bob 521089 42
     [java] Duration:	22 ms		Content: America bob 464513 53
     [java] Duration:	2 ms		Content: America fred 334573 38
     [java] Duration:	2 ms		Content: America dave 517753 33
     [java] Duration:	2 ms		Content: America fred 82154 36
     [java] Duration:	2 ms		Content: America dave 821690 42
     [java] Duration:	2 ms		Content: America fred 743552 31
     [java] Duration:	2 ms		Content: America harry 241290 31
     [java] Duration:	2 ms		Content: America bob 763348 39
     [java] Duration:	2 ms		Content: America harry 751812 52
     [java] Duration:	2 ms		Content: America bob 507630 54
     [java] Duration:	2 ms		Content: America bob 106249 42
     [java] Duration:	2 ms		Content: America dave 754403 57
     [java] Duration:	2 ms		Content: America dave 573372 48
     [java] Duration:	2 ms		Content: America fred 893125 54
     [java] Duration:	23 ms		Content: America dave 992356 32
     [java] Duration:	2 ms		Content: America dave 626008 53
     [java] Duration:	2 ms		Content: America bob 381203 59
     [java] Duration:	2 ms		Content: America harry 899221 54
     [java] Duration:	2 ms		Content: America harry 77635 46
     [java] Duration:	2 ms		Content: America fred 280079 42
     [java] Duration:	2 ms		Content: America fred 618019 40
     [java] Duration:	2 ms		Content: America dave 457589 33
     [java] Duration:	2 ms		Content: America fred 448967 33
